TotalCharges,AvgChargePerMonth,tenure,MonthlyCharges,Contract_Month-to-month,OnlineSecurity_No,PaymentMethod_Electronic check,TechSupport_No,gender,PaperlessBilling,InternetService_Fiber optic,Partner,Contract_Two year,OnlineBackup_No,Dependents,Churn
2576.8,75.78823529411765,33,79.0,1,1,0,1,1,1,1,0,0,0,0,0
6435.25,89.37847222222223,71,89.45,0,1,0,1,0,0,1,1,1,0,0,0
1993.25,66.44166666666666,29,74.2,1,1,1,1,0,1,1,0,0,1,0,0
1923.85,76.954,24,81.0,1,0,0,0,1,0,0,1,0,1,1,0
939.8,44.75238095238095,20,49.6,1,1,1,1,1,1,0,1,0,1,1,0
84.6,42.3,1,84.6,1,1,1,1,0,1,1,0,0,1,0,0
3092.65,56.230000000000004,54,55.0,1,1,0,1,1,1,0,0,0,0,1,1
415.55,69.25833333333334,5,84.85,1,1,0,1,0,1,1,0,0,1,0,1
5986.55,82.00753424657535,72,84.2,0,0,0,0,0,1,0,1,1,1,1,0
5487.0,103.52830188679245,52,106.3,0,0,1,0,1,1,1,1,1,0,0,0
651.5,65.15,9,69.05,1,1,1,1,0,0,1,0,0,1,0,0
45.4,22.7,1,45.4,1,1,0,1,0,1,0,0,0,1,0,0
73.65,36.825,1,73.65,1,1,1,1,1,1,1,0,0,1,0,1
2405.05,70.73676470588236,33,73.9,0,1,0,0,1,1,0,1,0,1,1,1
4458.15,79.60982142857142,55,77.75,1,1,1,1,0,1,1,1,0,1,0,1
6856.45,97.94928571428571,69,99.35,0,1,1,0,1,1,1,1,1,1,1,0
50.75,25.375,1,50.75,1,0,0,1,1,1,0,0,0,1,0,0
4735.2,86.09454545454545,54,87.1,0,0,0,0,1,0,0,0,1,1,0,0
682.15,20.063235294117646,33,20.15,0,0,0,0,1,1,0,0,0,0,1,0
4525.8,98.38695652173914,45,98.7,0,1,0,0,1,1,1,1,0,0,0,0
321.05,26.754166666666666,11,25.2,1,1,1,1,0,0,0,0,0,1,1,0
335.65,47.949999999999996,6,55.7,1,0,0,1,1,1,0,0,0,0,0,0
1424.4,64.74545454545455,21,65.35,1,0,0,1,1,0,0,0,0,1,0,0
1748.55,26.493181818181817,65,25.3,0,0,0,0,0,1,0,1,1,0,1,0
474.9,67.84285714285714,6,84.35,1,1,1,1,0,1,1,1,0,1,0,1
668.4,74.26666666666667,8,84.95,1,0,1,1,0,0,1,0,0,1,0,1
926.25,77.1875,11,73.85,1,1,1,0,1,1,1,0,0,1,0,1
1077.95,24.498863636363637,43,24.25,0,0,0,0,1,0,0,1,1,0,1,0
2541.25,50.825,49,51.8,0,1,0,1,1,1,0,1,0,0,1,1
46.0,23.0,1,46.0,1,1,1,1,0,0,0,1,0,1,0,1
1156.1,72.25625,15,79.4,1,1,1,1,1,1,1,0,0,1,0,1
3694.45,60.56475409836065,60,60.5,0,0,0,1,1,0,0,1,1,0,1,0
382.8,21.266666666666666,17,25.1,1,1,0,1,1,0,0,0,0,1,0,0
1167.8,68.69411764705882,16,71.8,1,1,0,1,1,1,1,1,0,1,0,1
746.75,20.743055555555557,35,20.05,0,0,0,0,1,0,0,1,0,0,1,0
3912.9,86.95333333333333,44,88.4,0,1,0,1,1,0,1,1,0,0,0,1
368.85,28.373076923076926,12,30.25,0,1,0,0,0,0,0,1,0,1,1,0
20.2,10.1,1,20.2,1,0,0,0,1,0,0,0,0,0,0,0
1654.7,57.05862068965517,28,59.9,0,0,1,0,0,1,0,0,0,0,0,0
1940.85,27.335915492957746,70,25.15,0,0,0,0,1,0,0,1,1,0,0,0
221.7,36.949999999999996,5,46.0,1,1,0,1,0,0,0,0,0,1,1,1
1794.65,94.45526315789475,18,101.3,1,1,0,1,1,0,1,0,0,0,0,0
5289.8,74.50422535211268,70,76.95,0,0,0,0,1,1,0,1,1,1,0,0
501.2,50.12,9,55.3,1,1,0,1,0,1,0,1,0,0,1,0
6140.85,90.30661764705883,67,92.45,0,0,0,0,0,1,1,0,1,0,0,0
48.45,24.225,1,48.45,1,0,0,1,0,1,0,0,0,1,0,0
309.25,16.276315789473685,18,19.35,0,0,0,0,0,0,0,1,1,0,1,0
201.1,40.22,4,51.75,1,1,0,1,1,0,0,0,0,1,0,1
6179.35,85.82430555555555,71,86.7,0,0,0,1,1,1,1,1,0,0,1,0
2838.7,91.57096774193548,30,94.4,1,0,1,1,1,1,1,1,0,0,1,1
55.7,27.85,1,55.7,1,0,0,1,1,0,0,1,0,1,0,0
4589.85,81.96160714285715,55,84.25,0,0,0,1,0,1,1,0,0,1,0,0
3735.45,62.2575,59,64.65,1,1,1,0,1,1,0,0,0,1,0,0
70.15,35.075,1,70.15,1,1,0,1,0,1,1,0,0,1,0,1
477.55,59.69375,7,69.2,1,1,0,1,0,1,1,1,0,1,0,0
2553.7,55.51521739130435,45,54.65,0,0,0,0,1,0,0,1,1,1,1,0
1342.15,24.402727272727276,54,24.75,0,0,0,0,0,1,0,1,0,0,1,0
1216.35,23.39134615384615,51,23.95,0,0,0,0,1,1,0,1,0,0,1,0
7578.05,103.80890410958904,72,105.0,0,1,0,1,0,0,1,1,0,0,0,0
2603.95,57.86555555555555,44,59.85,0,0,0,0,1,1,0,1,0,0,0,0
42.7,14.233333333333334,2,20.05,1,0,0,0,1,0,0,0,0,0,0,0
6056.9,90.40149253731343,66,92.15,0,1,0,1,0,1,1,0,0,1,0,0
2983.65,43.24130434782609,68,44.8,0,0,0,1,1,0,0,1,0,0,1,0
689.35,21.5421875,31,20.9,0,0,0,0,0,0,0,0,1,0,0,0
2025.1,92.05,21,95.4,1,1,0,1,0,1,1,0,0,1,0,0
1747.2,79.41818181818182,21,80.35,1,0,1,1,1,0,1,0,0,1,1,0
4657.95,83.17767857142857,55,85.1,0,0,0,0,0,1,0,1,1,1,1,0
296.1,29.610000000000003,9,34.7,1,1,0,1,1,1,0,0,0,1,0,1
8016.6,111.34166666666667,71,115.05,0,0,0,0,1,1,1,1,1,0,0,0
81.1,40.55,1,81.1,1,1,1,1,0,1,1,0,0,1,0,1
433.5,18.847826086956523,22,19.95,0,0,0,0,1,0,0,1,0,0,1,0
20.55,10.275,1,20.55,1,0,0,0,0,0,0,1,0,0,1,1
6428.4,103.68387096774192,61,106.6,0,1,1,0,0,1,1,0,1,1,0,1
5883.85,86.52720588235294,67,86.15,0,1,0,0,0,0,0,1,1,0,0,0
1043.8,69.58666666666666,14,78.85,1,0,1,1,0,0,1,0,0,0,0,0
6252.9,104.21499999999999,59,106.75,1,0,1,0,1,1,1,1,0,0,0,1
1857.25,84.42045454545455,21,86.55,1,1,0,1,1,0,1,1,0,1,0,0
146.4,29.28,4,42.4,1,0,0,0,1,0,0,0,0,0,0,0
240.45,60.1125,3,89.45,1,1,1,1,0,1,1,0,0,1,0,1
1724.15,24.28380281690141,70,24.25,0,0,0,0,1,0,0,1,1,0,0,0
315.3,78.825,3,97.9,1,1,1,0,0,1,1,0,0,0,0,1
429.55,19.525000000000002,21,20.5,0,0,0,0,1,0,0,0,0,0,0,0
356.15,16.95952380952381,20,19.6,1,0,0,0,1,1,0,0,0,0,0,0
488.25,21.22826086956522,22,20.25,0,0,0,0,1,0,0,1,0,0,1,0
55.7,27.85,1,55.7,1,1,0,1,1,1,0,0,0,1,0,1
1298.7,20.2921875,63,20.6,0,0,0,0,0,1,0,0,1,0,0,0
1378.75,19.419014084507044,70,19.8,0,0,0,0,0,0,0,1,1,0,1,0
973.45,69.53214285714286,13,79.8,1,1,1,1,1,1,1,0,0,0,0,1
384.25,64.04166666666667,5,80.2,1,1,1,1,0,0,1,0,0,1,0,0
8543.25,117.03082191780823,72,116.4,0,0,0,0,0,1,1,1,1,0,1,0
389.95,27.853571428571428,13,31.65,1,1,1,1,0,1,0,0,0,0,0,0
5731.85,92.4491935483871,61,94.15,1,1,0,0,1,0,1,1,0,0,0,0
20.65,10.325,1,20.65,1,0,1,0,1,0,0,0,0,0,0,0
4275.75,75.01315789473684,56,76.85,1,1,0,0,0,1,1,1,0,1,0,0
84.5,16.9,4,20.15,1,0,0,0,0,0,0,0,0,0,0,0
1924.1,53.44722222222222,35,55.25,0,0,0,1,1,0,0,0,1,1,0,0
669.85,35.25526315789474,18,39.05,1,1,1,1,0,1,0,1,0,1,0,1
5784.3,79.23698630136987,72,82.15,0,1,0,1,1,0,0,1,1,0,0,0
5166.2,103.324,49,103.0,0,0,0,0,0,0,1,0,0,0,0,0
4060.55,90.23444444444445,44,95.1,1,0,0,0,0,1,1,1,0,0,0,0
267.4,66.85,3,83.9,1,1,0,0,0,1,1,1,0,1,0,1
3532.85,92.96973684210526,37,95.15,1,1,1,1,0,1,1,1,0,0,1,0
4914.8,79.2709677419355,61,79.8,0,1,1,1,1,1,0,1,0,0,0,0
5315.8,74.87042253521128,70,74.8,0,0,0,0,1,1,0,1,1,1,0,0
69.85,34.925,1,69.85,1,1,1,1,0,1,1,0,0,1,0,1
775.6,18.46666666666667,41,20.45,1,0,1,0,0,0,0,0,0,0,0,0
5445.95,76.70352112676056,70,78.35,0,0,0,0,1,0,0,1,0,0,1,0
53.55,26.775,1,53.55,1,1,0,1,0,1,0,0,0,1,0,1
1007.8,19.38076923076923,51,19.1,0,0,1,0,1,0,0,0,0,0,0,0
833.55,19.384883720930233,42,20.0,0,0,0,0,0,0,0,1,1,0,1,0
6579.05,92.66267605633803,70,93.9,0,0,0,0,0,0,1,1,1,0,1,1
1004.5,20.5,48,19.95,0,0,0,0,1,0,0,0,0,0,0,0
7856.0,113.85507246376811,68,113.15,0,0,1,0,1,1,1,1,1,0,1,1
1183.05,24.143877551020406,48,24.0,0,0,0,0,0,0,0,0,1,0,0,0
2169.75,80.36111111111111,26,84.95,1,1,1,1,0,0,1,1,0,0,0,1
896.9,74.74166666666666,11,80.5,1,1,0,1,1,1,1,1,0,0,0,1
19.3,9.65,1,19.3,1,0,0,0,1,1,0,0,0,0,0,1
501.35,17.905357142857145,27,19.15,0,0,0,0,0,0,0,0,0,0,0,0
4126.35,87.79468085106383,46,91.3,0,1,0,1,0,1,1,0,0,0,0,0
49.65,24.825,1,49.65,1,1,0,1,1,1,0,0,0,1,0,1
2460.15,52.3436170212766,46,54.35,0,1,0,0,0,0,0,0,1,1,0,1
477.6,18.36923076923077,25,19.15,1,0,0,0,1,1,0,1,0,0,1,0
370.65,74.13,4,88.45,1,1,1,1,1,1,1,0,0,1,0,1
265.75,18.982142857142858,13,19.75,0,0,0,0,1,0,0,0,1,0,0,0
2424.45,75.7640625,31,75.5,0,0,0,0,1,1,0,1,0,0,0,0
1849.95,77.08125,23,83.75,1,1,1,1,0,1,1,1,0,1,1,0
61.05,20.349999999999998,2,19.4,1,0,0,0,0,0,0,0,0,0,0,0
1698.55,25.73560606060606,65,26.5,0,0,0,0,0,0,0,0,1,0,0,0
1910.6,83.0695652173913,22,90.5,1,1,0,0,1,1,1,0,0,1,0,1
998.1,17.823214285714286,55,19.15,0,0,0,0,0,0,0,1,0,0,1,0
890.6,89.06,9,94.85,1,1,0,0,1,1,1,1,0,0,0,1
529.5,66.1875,7,69.95,1,1,0,1,1,1,1,1,0,1,1,1
1383.6,38.43333333333333,35,40.9,0,1,0,0,0,0,0,1,0,1,1,0
493.4,70.48571428571428,6,80.25,0,0,0,0,1,1,0,0,1,1,0,0
48.6,24.3,1,48.6,1,0,0,1,0,1,0,0,0,1,0,1
1207.0,67.05555555555556,17,70.8,1,1,1,1,1,1,1,0,0,1,0,0
563.5,51.22727272727273,10,60.2,1,1,0,1,1,0,0,1,0,1,1,0
864.55,54.034375,15,55.2,0,1,0,0,1,0,0,0,0,1,1,0
2109.35,51.447560975609754,40,55.8,1,0,1,1,0,1,0,0,0,0,0,1
701.05,50.074999999999996,13,54.15,0,0,0,0,0,0,0,1,0,1,1,0
2265.25,75.50833333333334,29,80.15,1,1,0,1,1,1,1,1,0,0,0,1
220.6,55.15,3,75.5,1,1,1,1,0,1,1,0,0,1,0,1
5749.8,97.4542372881356,58,100.4,1,1,0,0,0,1,1,1,0,1,0,0
2796.45,60.792391304347824,45,62.55,0,0,0,0,0,1,0,0,0,0,0,0
5165.7,70.76301369863013,72,70.45,0,0,0,0,0,1,0,1,1,0,1,0
5696.6,82.55942028985508,68,85.5,0,0,0,1,1,1,1,1,0,0,1,0
20.2,10.1,1,20.2,1,0,0,0,1,1,0,0,0,0,0,1
2076.05,53.23205128205129,38,54.5,1,0,1,1,0,0,0,1,0,0,1,0
44.2,14.733333333333334,2,20.75,1,0,0,0,1,0,0,0,0,0,0,0
215.25,17.9375,11,20.35,1,0,0,0,1,0,0,0,0,0,0,0
1859.5,88.54761904761905,20,91.0,0,1,0,1,0,1,1,1,0,1,0,0
7470.1,102.33013698630137,72,104.8,0,1,0,1,1,1,1,1,1,0,0,0
229.5,57.375,3,74.75,1,1,0,1,0,1,1,1,0,1,0,1
2470.1,102.92083333333333,23,104.05,1,1,0,0,1,1,1,0,0,1,0,1
2092.9,51.046341463414635,40,51.1,1,1,1,0,1,1,0,0,0,1,0,0
5629.55,89.35793650793651,62,89.8,1,1,0,1,1,1,1,1,0,0,0,0
469.85,20.428260869565218,22,20.55,1,0,1,0,0,1,0,0,0,0,1,0
733.95,61.1625,11,64.05,1,0,0,1,0,0,0,0,0,1,0,0
485.25,60.65625,7,74.85,1,1,1,1,1,1,1,1,0,1,0,0
1244.5,88.89285714285714,13,96.65,1,0,1,1,0,1,1,0,0,0,0,1
20.05,10.025,1,20.05,1,0,0,0,1,0,0,0,0,0,0,1
3994.45,99.86125,39,103.45,1,1,1,1,0,1,1,0,0,0,0,1
78.25,19.5625,3,25.0,1,1,0,1,1,0,0,1,0,1,0,0
1131.5,19.177966101694917,58,20.3,0,0,0,0,1,0,0,0,1,0,0,0
184.05,26.292857142857144,6,26.35,1,0,0,0,1,0,0,0,0,0,1,0
19.9,9.95,1,19.9,1,0,1,0,0,1,0,1,0,0,1,1
1178.75,51.25,22,54.7,1,1,0,1,0,1,0,1,0,0,0,0
667.7,44.513333333333335,14,46.35,1,1,1,1,1,0,0,1,0,1,0,1
5629.15,86.60230769230769,64,90.25,0,1,0,1,1,0,1,1,0,1,1,0
19.95,9.975,1,19.95,1,0,1,0,1,0,0,0,0,0,0,1
109.3,15.614285714285714,6,20.65,1,0,0,0,1,0,0,0,0,0,0,0
79.6,39.8,1,79.6,1,1,1,1,1,0,1,0,0,1,0,1
958.45,23.96125,39,25.45,0,0,0,0,1,0,0,0,0,0,1,0
403.15,19.197619047619046,20,19.5,0,0,0,0,0,0,0,0,0,0,0,0
75.9,37.95,1,75.9,1,1,1,0,1,1,1,0,0,1,0,1
76.2,38.1,1,76.2,1,1,1,1,1,0,1,1,0,1,0,1
4392.5,67.57692307692308,64,66.15,0,0,0,1,1,1,0,1,0,1,0,0
19.25,9.625,1,19.25,1,0,0,0,1,0,0,0,0,0,1,1
3168.0,67.40425531914893,46,69.1,1,1,0,1,0,1,0,1,0,0,0,0
1096.6,37.813793103448276,28,39.1,0,1,1,1,0,1,0,1,0,0,1,0
669.45,19.689705882352943,33,20.05,1,0,0,0,0,0,0,1,0,0,0,0
2343.85,58.59625,39,59.8,0,0,1,1,1,0,0,1,0,0,1,0
3588.4,83.45116279069768,42,84.3,1,1,1,0,0,1,1,1,0,1,0,1
48.6,24.3,1,48.6,1,1,1,1,0,1,0,0,0,0,0,0
522.95,65.36875,7,79.0,1,1,1,1,0,1,1,0,0,1,0,1
7511.9,105.80140845070422,70,105.35,0,0,0,1,1,0,1,1,1,0,0,0
1725.0,26.136363636363637,65,25.1,0,0,0,0,1,1,0,0,1,0,0,0
49.75,24.875,1,49.75,1,0,1,1,1,0,0,0,0,1,0,0
1691.9,89.04736842105264,18,94.75,1,1,1,1,1,1,1,1,0,1,0,0
2248.05,89.92200000000001,24,93.0,1,1,1,1,1,1,1,1,0,1,0,0
4479.2,69.9875,63,71.9,0,0,0,0,1,1,0,0,1,1,0,0
3471.1,77.13555555555556,44,77.55,0,1,0,1,0,1,0,0,0,0,1,0
63.0,12.6,4,19.85,1,0,1,0,1,1,0,0,0,0,0,0
70.25,35.125,1,70.25,1,1,1,1,0,1,1,0,0,1,0,1
3314.15,87.21447368421053,37,95.25,1,1,1,1,0,1,1,1,0,1,1,0
865.55,78.68636363636364,10,84.6,1,1,0,1,0,1,1,0,0,1,0,1
852.7,24.362857142857145,34,25.05,1,1,0,1,1,1,0,0,0,1,0,0
1930.9,53.63611111111111,35,53.15,0,0,0,1,1,0,0,1,0,1,0,0
91.4,18.28,4,20.15,1,0,1,0,0,0,0,1,0,0,0,0
3949.15,98.72875,39,101.25,1,1,1,0,0,1,1,1,0,1,0,0
4304.0,97.81818181818181,43,100.55,0,1,0,1,1,1,1,1,0,0,0,0
409.9,22.772222222222222,17,24.1,1,0,0,0,0,0,0,1,0,0,1,1
1554.9,25.07903225806452,61,25.3,0,0,0,0,0,0,0,1,1,0,0,0
3472.05,69.441,49,71.8,0,0,1,1,0,0,0,1,0,0,0,0
117.8,23.56,4,19.7,0,0,0,0,1,0,0,0,0,0,0,0
3210.35,49.39,64,49.85,0,1,1,0,0,0,0,1,1,0,1,0
207.4,51.85,3,69.6,1,1,0,1,1,1,1,0,0,1,0,0
19.75,9.875,1,19.75,1,0,1,0,1,0,0,1,0,0,1,0
3132.75,76.40853658536585,40,80.8,0,1,1,1,1,0,1,1,0,0,0,0
60.0,30.0,1,60.0,1,0,1,0,0,1,0,0,0,0,1,1
649.65,72.18333333333334,8,86.55,1,1,1,1,1,1,1,0,0,1,0,1
20.85,10.425,1,20.85,1,0,0,0,0,1,0,1,0,0,0,1
2106.3,60.18000000000001,34,64.2,0,1,0,0,0,0,0,1,0,1,0,0
35.0,17.5,1,35.0,1,1,1,1,0,0,0,1,0,1,0,0
2011.4,50.285000000000004,39,50.75,1,1,1,1,0,1,0,0,0,1,0,1
6205.5,105.17796610169492,58,105.5,0,0,0,0,0,1,1,1,0,0,0,1
903.7,19.645652173913046,45,19.2,0,0,1,0,1,0,0,1,1,0,1,0
503.6,71.94285714285715,6,85.15,1,0,0,1,1,1,1,0,0,1,0,1
3882.3,88.23409090909091,43,90.65,0,0,0,0,1,1,1,0,0,0,0,0
879.8,20.947619047619046,41,20.0,0,0,0,0,1,1,0,1,1,0,1,0
383.65,63.94166666666666,5,74.65,1,1,1,1,1,1,1,0,0,0,0,0
4390.25,60.14041095890411,72,61.2,0,0,0,0,1,1,0,0,1,1,0,0
68.2,13.64,4,19.95,0,0,0,0,1,0,0,0,0,0,0,0
452.8,45.28,9,54.8,1,1,0,0,1,0,0,1,0,0,1,0
5329.0,73.0,72,73.45,0,1,0,1,1,1,0,1,1,1,0,0
1758.9,51.73235294117647,33,51.45,0,1,0,0,0,1,0,1,0,1,0,0
5737.6,78.59726027397261,72,80.45,0,0,0,1,0,0,1,1,1,1,0,0
1152.7,50.11739130434783,22,54.2,1,0,1,0,1,1,0,1,0,1,0,1
7674.55,108.09225352112676,70,109.5,0,1,1,0,0,1,1,1,0,0,0,1
2157.95,98.08863636363635,21,104.4,1,1,1,1,1,0,1,1,0,0,1,1
1219.85,76.240625,15,85.3,1,1,1,1,1,0,1,0,0,1,0,0
2414.55,80.485,29,79.3,1,1,1,0,1,1,1,1,0,1,0,0
1155.6,72.225,15,76.5,1,1,0,0,0,0,0,1,0,0,1,0
7548.1,104.83472222222223,71,105.1,1,0,0,1,1,1,1,1,0,0,1,1
1809.35,24.785616438356165,72,25.4,0,0,0,0,1,0,0,0,1,0,0,0
1564.4,78.22,19,86.85,1,1,1,1,0,1,1,1,0,1,0,0
19.65,9.825,1,19.65,1,0,0,0,1,0,0,0,0,0,0,0
75.7,37.85,1,75.7,1,1,1,1,0,1,1,0,0,0,0,1
84.4,28.133333333333336,2,45.55,1,1,1,1,0,0,0,0,0,1,0,0
864.85,72.07083333333334,11,78.1,1,1,0,1,0,1,1,1,0,1,1,0
228.75,17.596153846153847,12,19.3,0,0,0,0,0,0,0,0,0,0,0,0
7752.05,109.1838028169014,70,110.5,0,1,1,0,0,1,1,1,1,0,0,0
1951.0,92.9047619047619,20,90.8,1,1,1,1,0,0,1,1,0,1,0,1
470.6,19.608333333333334,23,20.3,1,0,0,0,0,1,0,0,0,0,0,0
4060.9,81.218,49,81.35,0,0,0,0,1,0,0,0,1,0,0,0
384.5,76.9,4,97.95,1,1,1,1,0,1,1,1,0,0,1,1
3432.9,104.02727272727273,32,108.15,1,0,0,0,1,1,1,0,0,0,0,1
108.65,36.21666666666667,2,55.3,1,1,1,1,1,1,0,0,0,1,1,0
3952.65,56.46642857142857,69,56.55,0,0,0,1,1,0,0,1,1,0,0,0
463.05,66.15,6,80.5,1,1,0,1,1,1,1,0,0,1,0,1
494.05,19.762,24,19.7,0,0,0,0,0,1,0,1,1,0,1,0
3416.85,103.54090909090908,32,104.05,0,1,0,1,0,1,1,0,0,0,0,0
1498.65,53.52321428571429,27,52.85,0,0,0,1,0,0,0,0,1,0,0,0
2867.75,102.41964285714286,27,104.3,1,0,0,0,0,1,1,1,0,1,0,1
4807.35,81.48050847457628,58,80.65,1,1,0,0,1,0,1,0,0,1,0,0
71.35,35.675,1,71.35,1,1,0,1,1,1,1,0,0,1,0,1
471.35,24.807894736842105,18,24.65,0,0,0,0,0,1,0,1,1,0,1,0
1041.8,21.704166666666666,47,21.3,0,0,0,0,0,1,0,1,1,0,1,0
7689.8,108.30704225352113,70,110.2,0,1,1,0,0,1,1,1,1,0,1,0
1132.35,80.88214285714285,13,89.4,1,1,1,0,0,0,1,0,0,0,0,1
1815.0,49.054054054054056,36,51.05,1,0,0,1,0,0,0,1,0,1,1,0
1311.3,19.283823529411762,67,19.8,0,0,0,0,1,1,0,0,1,0,0,0
199.45,18.13181818181818,10,19.9,1,0,0,0,0,1,0,0,0,0,0,0
1637.3,81.865,19,87.3,1,0,1,1,1,1,1,0,0,1,0,0
1326.35,18.421527777777776,71,19.85,0,0,0,0,0,0,0,1,1,0,1,0
6376.55,87.35000000000001,72,89.4,0,0,0,0,1,1,0,1,1,0,1,0
935.9,19.099999999999998,48,20.0,0,0,0,0,0,0,0,1,1,0,1,0
20.05,10.025,1,20.05,1,0,0,0,1,0,0,0,0,0,0,0
1611.15,84.79736842105264,18,83.25,1,0,1,0,1,0,0,1,0,1,1,0
20.6,10.3,1,20.6,1,0,0,0,1,0,0,0,0,0,0,1
6989.7,102.78970588235293,67,102.9,0,1,0,0,1,0,1,1,1,0,0,0
2779.5,39.707142857142856,69,39.1,0,0,0,0,1,0,0,1,1,1,1,0
1931.75,96.5875,19,99.95,1,1,1,1,1,1,1,0,0,0,0,1
8331.95,114.13630136986302,72,114.5,0,0,0,0,1,1,1,1,1,0,0,0
735.9,18.869230769230768,38,20.2,0,0,0,0,0,0,0,0,1,0,0,0
2283.3,55.69024390243903,40,55.8,0,1,1,1,1,0,0,1,0,1,0,0
1445.2,23.309677419354838,61,24.2,0,0,0,0,0,1,0,1,1,0,1,0
818.05,74.36818181818181,10,81.0,1,1,0,1,0,1,1,0,0,0,0,1
2333.05,70.69848484848485,32,72.8,0,0,0,0,1,1,0,1,0,1,0,0
1992.55,90.57045454545454,21,99.85,1,1,0,1,0,1,1,0,0,0,0,0
5890.0,98.16666666666667,59,99.5,0,1,1,1,0,1,1,0,0,1,0,0
916.75,65.48214285714286,13,70.15,1,1,1,1,0,1,1,1,0,1,0,1
1029.8,21.454166666666666,47,20.25,0,0,0,0,0,0,0,0,1,0,0,0
1796.55,25.665,69,26.0,0,0,0,0,1,1,0,1,1,0,1,0
33.7,11.233333333333334,2,19.9,1,0,0,0,1,1,0,0,0,0,0,0
454.05,19.741304347826087,22,19.05,1,0,0,0,0,0,0,1,0,0,1,0
1392.25,87.015625,15,96.5,1,0,1,1,1,1,1,1,0,1,0,0
1049.6,19.437037037037037,53,19.85,0,0,0,0,0,0,0,0,1,0,0,0
734.6,25.33103448275862,28,25.7,1,0,0,0,0,0,0,1,0,0,0,0
475.1,20.656521739130437,22,20.3,0,0,0,0,1,0,0,0,0,0,0,0
70.15,35.075,1,70.15,1,1,0,1,0,1,1,0,0,1,0,1
1540.05,90.59117647058824,16,91.55,1,1,1,0,1,1,1,1,0,1,0,0
1978.65,40.38061224489796,48,39.4,0,0,0,0,0,0,0,1,1,0,1,0
3181.8,102.63870967741936,30,105.7,1,0,0,0,1,1,1,1,0,0,0,0
229.7,57.425,3,70.25,1,1,1,1,0,1,1,0,0,1,0,0
5625.55,96.99224137931034,57,93.75,0,0,1,0,1,0,1,0,1,1,0,0
6581.9,95.38985507246376,68,96.55,0,0,0,1,0,1,1,1,0,0,0,1
1347.15,56.13125,23,60.0,0,1,0,0,0,0,0,1,0,1,0,0
3808.2,57.699999999999996,65,59.8,0,1,0,0,0,1,0,1,1,1,0,0
3974.15,88.31444444444445,44,90.65,0,1,0,1,1,1,1,1,0,1,0,0
7661.8,106.41388888888889,71,109.0,0,0,0,1,0,1,1,1,1,0,1,0
2479.25,65.24342105263158,37,68.1,0,0,0,0,0,0,0,1,0,1,0,0
266.6,20.50769230769231,12,20.4,1,0,0,0,0,0,0,0,0,0,0,0
5601.4,80.02,69,81.95,0,1,0,0,1,1,0,1,1,0,1,0
1982.6,55.07222222222222,35,60.55,1,0,1,1,0,0,0,0,0,0,0,0
339.9,56.65,5,65.6,1,1,0,0,1,1,0,0,0,0,0,0
4828.05,81.8313559322034,58,82.5,0,1,0,1,1,0,1,1,1,1,1,0
5980.55,81.92534246575343,72,82.3,0,0,0,0,1,1,0,1,1,0,0,0
4808.7,65.87260273972602,72,68.15,0,0,0,0,1,0,0,1,1,0,0,0
20.3,10.15,1,20.3,1,0,0,0,0,0,0,0,0,0,0,0
3692.85,92.32124999999999,39,95.55,0,0,1,0,0,1,1,0,0,1,0,1
1068.15,19.78055555555556,53,20.2,0,0,0,0,1,0,0,1,0,0,1,0
2383.6,85.12857142857142,27,89.2,1,1,1,0,0,1,1,0,0,1,0,0
69.65,34.825,1,69.65,1,1,1,1,0,1,1,0,0,1,0,1
89.3,44.65,1,89.3,1,1,1,1,0,1,1,0,0,1,0,1
1438.05,75.68684210526315,18,74.8,1,0,1,1,0,0,1,1,0,1,0,0
917.45,19.52021276595745,46,20.2,0,0,0,0,1,1,0,1,1,0,1,0
6096.45,83.51301369863013,72,84.4,0,0,0,0,0,1,0,1,1,1,0,0
3078.1,83.19189189189188,36,87.55,1,1,1,0,0,1,1,0,0,1,0,1
99.95,19.990000000000002,4,25.15,1,1,1,1,0,1,0,1,0,1,0,0
475.2,18.276923076923076,25,19.8,0,0,0,0,0,0,0,0,1,0,0,0
2036.55,49.671951219512195,40,50.85,1,1,1,1,0,1,0,1,0,0,1,0
6444.05,100.68828125,63,102.4,1,1,1,1,1,1,1,1,0,0,0,0
1426.75,89.171875,15,96.3,1,0,0,0,0,1,1,0,0,1,0,1
767.55,51.169999999999995,14,55.5,1,1,0,1,1,1,0,0,0,0,0,0
7932.5,108.66438356164383,72,109.75,0,1,0,0,1,1,1,1,1,0,0,0
4040.65,101.01625,39,106.4,1,0,1,1,1,1,1,0,0,0,0,0
2768.65,57.68020833333333,47,60.0,0,0,0,1,0,1,0,1,1,0,1,0
1672.35,83.61749999999999,19,88.8,1,0,0,0,1,1,1,1,0,0,0,0
474.8,79.13333333333334,5,85.2,1,1,1,1,0,1,1,0,0,1,0,1
446.1,31.864285714285717,13,35.1,1,1,1,1,0,1,0,0,0,1,0,1
1345.65,74.75833333333334,17,80.05,1,1,0,1,0,0,1,0,0,1,0,0
2425.4,69.29714285714286,34,75.55,1,1,1,1,1,1,1,1,0,1,0,0
2077.95,48.32441860465116,42,49.55,1,1,1,1,0,1,0,0,0,0,0,0
416.3,69.38333333333334,5,81.3,1,1,1,1,1,1,1,1,0,0,0,1
